book_id,ni,ri,group
4641,216,4.38,G10
4642,460,4.25,G10
4643,191,4.08,G10
4644,240,3.94,G10
4645,342,3.95,G10
4646,411,4.29,G10
4647,348,3.95,G10
4648,200,3.93,G10
4649,255,4.07,G10
4650,391,4.07,G10
4651,303,4.15,G10
4652,264,3.8,G10
4653,331,4.53,G10
4654,275,3.61,G10
4655,196,3.53,G10
4656,346,3.91,G10
4657,330,4.02,G10
4658,318,3.9,G10
4659,293,3.68,G10
4660,284,4.14,G10
4661,231,4.35,G10
4662,316,4.11,G10
4663,182,3.98,G10
4664,162,3.77,G10
4665,261,4.0,G10
4666,310,3.55,G10
4667,228,4.21,G10
4668,145,4.14,G10
4669,271,4.03,G10
4670,196,4.09,G10
4671,304,3.74,G10
4672,213,4.04,G10
4673,335,3.89,G10
4674,230,4.1,G10
4675,231,4.07,G10
4676,196,3.88,G10
4677,169,3.92,G10
4678,404,4.04,G10
4679,241,3.76,G10
4680,325,4.02,G10
4681,205,3.96,G10
4682,274,3.88,G10
4683,378,4.02,G10
4684,270,3.74,G10
4685,282,3.46,G9
4686,338,3.85,G10
4687,245,3.74,G10
4688,173,4.27,G10
4689,151,4.03,G10
4690,283,4.27,G10
4691,315,4.17,G10
4692,285,4.01,G10
4693,210,4.1,G10
4694,175,3.49,G9
4695,236,3.58,G10
4696,255,4.3,G10
4697,315,3.53,G10
4698,348,4.11,G10
4699,174,3.89,G10
4700,310,4.15,G10
4701,192,3.73,G10
4702,145,3.98,G10
4703,347,4.07,G10
4704,207,3.93,G10
4705,285,3.97,G10
4706,185,4.25,G10
4707,134,3.69,G10
4708,225,4.59,G10
4709,447,4.12,G10
4710,252,3.73,G10
4711,228,3.79,G10
4712,402,3.96,G10
4713,409,3.72,G10
4714,278,3.95,G10
4715,205,3.62,G10
4716,372,3.68,G10
4717,144,3.87,G10
4718,296,4.27,G10
4719,268,4.1,G10
4720,319,4.15,G10
4721,146,4.39,G10
4722,294,3.97,G10
4723,143,3.57,G10
4724,300,3.63,G10
4725,198,3.93,G10
4726,243,4.29,G10
4727,234,3.72,G10
4728,320,3.84,G10
4729,225,4.08,G10
4730,303,3.9,G10
4731,215,4.29,G10
4732,183,3.67,G10
4733,236,3.8,G10
4734,195,3.93,G10
4735,162,3.8,G10
4736,187,3.53,G10
4737,148,3.57,G10
4738,242,3.97,G10
4739,268,4.34,G10
4740,200,4.0,G10
4741,215,4.16,G10
4742,289,4.25,G10
4743,89,4.4,G10
4744,215,3.72,G10
4745,361,3.82,G10
4746,189,3.82,G10
4747,168,3.38,G9
4748,213,3.86,G10
4749,222,4.2,G10
4750,206,4.2,G10
4751,253,4.25,G10
4752,196,3.99,G10
4753,314,3.83,G10
4754,296,3.83,G10
4755,369,3.51,G10
4756,218,3.34,G9
4757,314,4.23,G10
4758,313,3.92,G10
4759,273,3.83,G10
4760,141,3.8,G10
4761,231,4.2,G10
4762,170,3.72,G10
4763,182,3.57,G10
4764,249,3.99,G10
4765,117,3.83,G10
4766,185,3.44,G9
4767,197,3.87,G10
4768,285,3.89,G10
4769,208,3.69,G10
4770,118,4.09,G10
4771,265,4.11,G10
4772,335,3.44,G9
4773,173,4.16,G10
4774,260,4.15,G10
4775,334,4.24,G10
4776,288,4.28,G10
4777,292,4.03,G10
4778,99,4.67,G10
4779,273,3.79,G10
4780,130,3.81,G10
4781,289,4.26,G10
4782,266,3.94,G10
4783,138,3.7,G10
4784,236,3.03,G9
4785,104,3.87,G10
4786,251,3.76,G10
4787,224,3.67,G10
4788,315,3.77,G10
4789,381,3.66,G10
4790,288,3.45,G9
4791,283,3.82,G10
4792,76,3.76,G10
4793,414,3.49,G9
4794,245,4.03,G10
4795,359,3.79,G10
4796,191,4.22,G10
4797,353,3.73,G10
4798,216,4.16,G10
4799,356,3.85,G10
4800,292,4.07,G10
4801,248,4.13,G10
4802,267,4.0,G10
4803,145,3.85,G10
4804,196,4.12,G10
4805,292,4.33,G10
4806,295,4.35,G10
4807,281,3.87,G10
4808,249,3.73,G10
4809,140,3.51,G10
4810,381,3.88,G10
4811,204,4.29,G10
4812,260,4.43,G10
4813,336,3.71,G10
4814,164,4.18,G10
4815,424,3.64,G10
4816,338,4.29,G10
4817,326,4.41,G10
4818,104,3.42,G9
4819,299,3.57,G10
4820,298,3.65,G10
4821,251,3.67,G10
4822,334,4.36,G10
4823,158,3.56,G10
4824,155,3.89,G10
4825,282,4.22,G10
4826,195,3.99,G10
4827,281,4.05,G10
4828,296,3.94,G10
4829,172,3.46,G9
4830,370,4.05,G10
4831,213,4.15,G10
4832,300,3.96,G10
4833,250,3.99,G10
4834,211,3.65,G10
4835,158,4.01,G10
4836,318,3.7,G10
4837,262,3.96,G10
4838,327,3.51,G10
4839,215,3.65,G10
4840,166,3.49,G9
4841,301,3.77,G10
4842,344,3.48,G9
4843,196,3.94,G10
4844,375,3.87,G10
4845,204,3.36,G9
4846,260,4.09,G10
4847,309,4.2,G10
4848,313,4.16,G10
4849,311,4.41,G10
4850,193,4.31,G10
4851,169,4.24,G10
4852,238,3.85,G10
4853,139,3.25,G9
4854,288,3.82,G10
4855,187,3.91,G10
4856,315,3.77,G10
4857,292,4.23,G10
4858,304,3.83,G10
4859,273,4.04,G10
4860,247,4.19,G10
4861,188,3.81,G10
4862,328,4.23,G10
4863,226,3.85,G10
4864,225,4.2,G10
4865,386,3.75,G10
4866,141,4.01,G10
4867,373,3.86,G10
4868,238,4.62,G10
4869,209,4.49,G10
4870,221,3.7,G10
4871,316,4.06,G10
4872,318,3.45,G9
4873,274,3.71,G10
4874,300,4.33,G10
4875,180,3.89,G10
4876,275,4.02,G10
4877,390,4.05,G10
4878,185,3.69,G10
4879,194,3.62,G10
4880,179,4.09,G10
4881,274,4.29,G10
4882,276,3.29,G9
4883,351,4.22,G10
4884,224,3.88,G10
4885,292,3.97,G10
4886,417,4.27,G10
4887,226,3.93,G10
4888,260,3.49,G9
4889,333,4.4,G10
4890,196,4.1,G10
4891,294,4.0,G10
4892,382,4.06,G10
4893,184,3.79,G10
4894,159,4.03,G10
4895,320,3.53,G10
4896,296,3.37,G9
4897,284,4.19,G10
4898,263,4.16,G10
4899,258,3.35,G9
4900,273,3.7,G10
4901,291,4.05,G10
4902,208,4.09,G10
4903,210,3.67,G10
4904,216,4.16,G10
4905,293,3.36,G9
4906,261,4.13,G10
4907,82,3.84,G10
4908,181,3.52,G10
4909,356,3.94,G10
4910,173,3.84,G10
4911,181,4.44,G10
4912,242,4.14,G10
4913,165,3.92,G10
4914,276,3.96,G10
4915,288,3.95,G10
4916,232,4.04,G10
4917,225,4.08,G10
4918,249,4.25,G10
4919,131,4.03,G10
4920,302,3.37,G9
4921,300,4.47,G10
4922,219,4.13,G10
4923,257,3.71,G10
4924,246,3.42,G9
4925,374,4.02,G10
4926,254,3.98,G10
4927,224,4.14,G10
4928,270,4.23,G10
4929,248,4.35,G10
4930,147,4.03,G10
4931,274,4.26,G10
4932,296,3.75,G10
4933,312,3.96,G10
4934,206,4.1,G10
4935,145,2.96,G8
4936,155,3.11,G9
4937,376,3.82,G10
4938,385,3.74,G10
4939,246,4.29,G10
4940,134,4.13,G10
4941,298,4.04,G10
4942,276,3.81,G10
4943,67,4.24,G10
4944,256,3.88,G10
4945,178,4.15,G10
4946,274,4.36,G10
4947,244,4.2,G10
4948,310,3.92,G10
4949,194,3.7,G10
4950,260,4.01,G10
4951,140,3.99,G10
4952,170,4.01,G10
4953,155,4.1,G10
4954,204,3.62,G10
4955,301,3.89,G10
4956,187,3.26,G9
4957,223,3.85,G10
4958,119,3.88,G10
4959,302,4.36,G10
4960,163,4.01,G10
4961,300,4.24,G10
4962,81,3.64,G10
4963,109,3.96,G10
4964,297,3.99,G10
4965,297,3.78,G10
4966,243,4.12,G10
4967,289,3.61,G10
4968,167,3.99,G10
4969,173,3.86,G10
4970,311,4.02,G10
4971,195,4.34,G10
4972,333,3.91,G10
4973,309,3.64,G10
4974,313,3.61,G10
4975,165,4.08,G10
4976,239,3.91,G10
4977,332,3.78,G10
4978,238,3.94,G10
4979,329,3.7,G10
4980,161,3.74,G10
4981,163,4.11,G10
4982,258,4.06,G10
4983,296,3.95,G10
4984,114,4.15,G10
4985,304,4.2,G10
4986,313,3.76,G10
4987,192,3.77,G10
4988,276,3.88,G10
4989,288,3.6,G10
4990,187,4.05,G10
4991,67,2.46,G7
4992,307,3.09,G9
4993,292,3.82,G10
4994,307,3.95,G10
4995,214,3.94,G10
4996,367,3.77,G10
4997,291,4.36,G10
4998,216,4.18,G10
4999,275,3.66,G10
5000,189,4.33,G10
5001,158,4.04,G10
5002,140,3.18,G9
5003,328,4.23,G10
5004,284,4.04,G10
5005,155,3.86,G10
5006,288,3.83,G10
5007,333,3.69,G10
5008,204,3.99,G10
5009,159,3.84,G10
5010,249,3.63,G10
5011,264,3.64,G10
5012,239,3.95,G10
5013,297,3.89,G10
5014,224,3.65,G10
5015,271,4.11,G10
5016,217,3.76,G10
5017,248,4.31,G10
5018,230,3.57,G10
5019,214,4.19,G10
5020,306,4.11,G10
5021,306,4.09,G10
5022,170,3.82,G10
5023,254,3.7,G10
5024,225,3.97,G10
5025,228,4.15,G10
5026,262,4.03,G10
5027,174,4.04,G10
5028,257,4.33,G10
5029,227,3.82,G10
5030,251,3.77,G10
5031,293,3.98,G10
5032,278,3.58,G10
5033,273,3.85,G10
5034,258,3.75,G10
5035,222,4.21,G10
5036,244,4.06,G10
5037,245,3.85,G10
5038,84,3.45,G9
5039,251,3.53,G10
5040,190,3.53,G10
5041,301,3.79,G10
5042,290,4.2,G10
5043,270,3.6,G10
5044,335,3.82,G10
5045,210,3.31,G9
5046,219,4.01,G10
5047,278,4.06,G10
5048,353,4.0,G10
5049,334,3.92,G10
5050,291,3.7,G10
5051,283,3.52,G10
5052,329,4.12,G10
5053,68,3.75,G10
5054,231,3.9,G10
5055,312,4.02,G10
5056,270,3.99,G10
5057,234,3.94,G10
5058,324,3.66,G10
5059,175,3.47,G9
5060,239,4.17,G10
5061,234,3.75,G10
5062,231,3.88,G10
5063,224,3.92,G10
5064,143,3.2,G9
5065,197,3.95,G10
5066,186,3.85,G10
5067,351,3.75,G10
5068,209,4.2,G10
5069,300,4.18,G10
5070,168,4.1,G10
5071,194,4.45,G10
5072,297,3.8,G10
5073,265,4.03,G10
5074,77,4.26,G10
5075,238,3.71,G10
5076,253,3.7,G10
5077,227,3.85,G10
5078,170,3.14,G9
5079,245,3.42,G9
5080,302,4.15,G10
5081,137,3.88,G10
5082,200,3.7,G10
5083,206,4.14,G10
5084,261,3.85,G10
5085,249,3.74,G10
5086,231,3.9,G10
5087,214,3.13,G9
5088,238,3.84,G10
5089,389,3.92,G10
5090,310,3.7,G10
5091,289,3.87,G10
5092,328,3.93,G10
5093,221,4.11,G10
5094,192,3.31,G9
5095,346,3.62,G10
5096,274,3.8,G10
5097,285,3.85,G10
5098,227,4.26,G10
5099,405,4.12,G10
5100,372,3.84,G10
5101,279,4.28,G10
5102,118,3.56,G10
5103,276,4.0,G10
5104,176,3.59,G10
5105,190,3.52,G10
5106,193,3.82,G10
5107,204,4.03,G10
5108,164,3.88,G10
5109,280,4.08,G10
5110,214,4.36,G10
5111,160,4.08,G10
5112,231,4.23,G10
5113,259,4.47,G10
5114,297,3.99,G10
5115,264,3.84,G10
5116,171,4.02,G10
5117,252,4.15,G10
5118,275,4.25,G10
5119,157,3.67,G10
5120,194,3.65,G10
5121,286,4.05,G10
5122,249,3.95,G10
5123,238,4.08,G10
5124,264,3.79,G10
5125,202,4.27,G10
5126,145,3.9,G10
5127,323,3.6,G10
5128,227,3.54,G10
5129,258,4.03,G10
5130,138,3.44,G9
5131,214,4.1,G10
5132,143,3.59,G10
5133,250,3.49,G9
5134,303,4.13,G10
5135,257,3.79,G10
5136,257,4.09,G10
5137,326,4.41,G10
5138,239,4.19,G10
5139,271,3.72,G10
5140,174,3.94,G10
5141,303,3.63,G10
5142,171,4.15,G10
5143,293,4.09,G10
5144,320,3.56,G10
5145,236,4.07,G10
5146,238,4.24,G10
5147,267,3.91,G10
5148,214,3.9,G10
5149,290,3.51,G10
5150,214,3.75,G10
5151,212,3.81,G10
5152,383,4.03,G10
5153,260,4.05,G10
5154,103,4.05,G10
5155,270,3.75,G10
5156,232,4.16,G10
5157,373,3.56,G10
5158,310,4.06,G10
5159,221,4.04,G10
5160,344,3.86,G10
5161,286,3.88,G10
5162,306,4.01,G10
5163,302,4.05,G10
5164,220,3.75,G10
5165,240,4.07,G10
5166,331,3.72,G10
5167,282,4.21,G10
5168,266,4.0,G10
5169,139,4.05,G10
5170,228,4.29,G10
5171,287,4.25,G10
5172,240,3.88,G10
5173,300,4.26,G10
5174,203,3.84,G10
5175,315,3.75,G10
5176,341,3.88,G10
5177,337,3.77,G10
5178,216,3.94,G10
5179,282,3.81,G10
5180,175,3.99,G10
5181,302,4.24,G10
5182,288,4.04,G10
5183,106,3.47,G9
5184,238,3.71,G10
5185,274,3.88,G10
5186,249,3.91,G10
5187,374,4.09,G10
5188,366,3.7,G10
5189,230,3.96,G10
5190,271,4.06,G10
5191,280,3.61,G10
5192,262,3.95,G10
5193,258,3.96,G10
5194,340,3.93,G10
5195,400,3.74,G10
5196,245,4.0,G10
5197,263,3.66,G10
5198,261,3.93,G10
5199,241,3.92,G10
5200,117,3.62,G10
5201,233,3.76,G10
5202,170,4.3,G10
5203,311,3.77,G10
5204,229,4.2,G10
5205,145,4.21,G10
5206,310,3.68,G10
5207,256,4.72,G10
5208,102,3.74,G10
5209,317,3.85,G10
5210,188,4.18,G10
5211,228,4.07,G10
5212,73,4.05,G10
5213,176,3.91,G10
5214,212,4.04,G10
5215,246,3.98,G10
5216,314,3.66,G10
5217,273,3.99,G10
5218,285,4.33,G10
5219,172,3.81,G10
5220,338,3.57,G10
5221,298,3.85,G10
5222,227,3.75,G10
5223,298,3.93,G10
5224,215,3.99,G10
5225,268,4.02,G10
5226,193,3.93,G10
5227,283,4.29,G10
5228,103,3.94,G10
5229,302,3.8,G10
5230,220,3.38,G9
5231,328,3.3,G9
5232,350,3.97,G10
5233,261,3.55,G10
5234,118,4.37,G10
5235,193,4.03,G10
5236,280,3.66,G10
5237,223,3.59,G10
5238,242,3.31,G9
5239,347,3.91,G10
5240,223,3.95,G10
5241,170,3.85,G10
5242,275,3.27,G9
5243,247,3.72,G10
5244,184,3.89,G10
5245,124,4.13,G10
5246,239,3.88,G10
5247,282,4.12,G10
5248,220,4.26,G10
5249,174,4.09,G10
5250,250,3.8,G10
5251,272,3.28,G9
5252,215,4.2,G10
5253,276,3.94,G10
5254,250,4.17,G10
5255,129,3.88,G10
5256,155,4.08,G10
5257,285,3.54,G10
5258,201,4.0,G10
5259,237,3.9,G10
5260,325,3.54,G10
5261,270,3.81,G10
5262,256,3.62,G10
5263,302,3.94,G10
5264,204,3.54,G10
5265,264,4.08,G10
5266,221,3.84,G10
5267,160,4.09,G10
5268,92,4.05,G10
5269,190,4.16,G10
5270,247,3.82,G10
5271,279,3.81,G10
5272,215,4.14,G10
5273,234,3.97,G10
5274,228,4.06,G10
5275,75,3.95,G10
5276,132,3.99,G10
5277,298,4.0,G10
5278,233,3.87,G10
5279,201,3.94,G10
5280,128,3.53,G10
5281,165,3.91,G10
5282,308,3.74,G10
5283,292,4.26,G10
5284,272,4.18,G10
5285,175,4.1,G10
5286,184,3.83,G10
5287,245,3.99,G10
5288,314,3.78,G10
5289,252,4.08,G10
5290,318,3.36,G9
5291,168,3.95,G10
5292,335,3.43,G9
5293,291,3.95,G10
5294,275,4.08,G10
5295,314,3.95,G10
5296,261,3.63,G10
5297,235,3.77,G10
5298,258,3.52,G10
5299,240,3.85,G10
5300,239,3.64,G10
5301,288,3.9,G10
5302,162,3.6,G10
5303,297,3.97,G10
5304,376,3.7,G10
5305,232,3.08,G9
5306,288,4.17,G10
5307,305,3.92,G10
5308,258,3.79,G10
5309,208,3.78,G10
5310,271,4.06,G10
5311,289,3.71,G10
5312,171,4.17,G10
5313,293,3.85,G10
5314,306,3.98,G10
5315,238,3.83,G10
5316,268,4.03,G10
5317,252,3.73,G10
5318,170,3.34,G9
5319,266,4.0,G10
5320,218,3.79,G10
5321,215,3.95,G10
5322,288,3.32,G9
5323,234,4.29,G10
5324,235,4.2,G10
5325,93,3.99,G10
5326,247,3.73,G10
5327,266,4.0,G10
5328,249,4.08,G10
5329,275,3.81,G10
5330,293,3.74,G10
5331,299,4.2,G10
5332,322,3.95,G10
5333,129,4.05,G10
5334,138,3.63,G10
5335,154,3.94,G10
5336,130,4.09,G10
5337,297,4.12,G10
5338,262,3.81,G10
5339,133,4.27,G10
5340,295,4.26,G10
5341,327,4.01,G10
5342,266,3.58,G10
5343,365,3.22,G9
5344,144,4.56,G10
5345,300,3.82,G10
5346,241,4.43,G10
5347,330,4.03,G10
5348,257,3.04,G9
5349,270,3.93,G10
5350,216,3.5,G9
5351,241,4.2,G10
5352,223,4.06,G10
5353,94,3.91,G10
5354,329,4.01,G10
5355,235,3.06,G9
5356,275,3.97,G10
5357,249,3.88,G10
5358,283,3.79,G10
5359,227,4.0,G10
5360,263,3.97,G10
5361,205,3.75,G10
5362,139,3.59,G10
5363,231,4.12,G10
5364,191,4.03,G10
5365,235,4.0,G10
5366,292,4.3,G10
5367,232,3.69,G10
5368,288,3.7,G10
5369,154,4.08,G10
5370,349,3.79,G10
5371,219,3.95,G10
5372,340,3.98,G10
5373,114,3.31,G9
5374,186,3.76,G10
5375,191,3.99,G10
5376,309,4.52,G10
5377,124,4.24,G10
5378,229,3.78,G10
5379,140,3.87,G10
5380,151,3.69,G10
5381,291,3.8,G10
5382,259,4.02,G10
5383,342,4.01,G10
5384,206,4.37,G10
5385,328,3.27,G9
5386,211,3.72,G10
5387,208,4.15,G10
5388,309,3.87,G10
5389,262,3.99,G10
5390,237,4.1,G10
5391,212,3.32,G9
5392,251,3.99,G10
5393,182,3.94,G10
5394,173,4.13,G10
5395,282,3.52,G10
5396,189,4.43,G10
5397,208,3.36,G9
5398,296,4.16,G10
5399,176,4.39,G10
5400,217,4.31,G10
5401,192,4.01,G10
5402,339,3.48,G9
5403,176,3.94,G10
5404,307,3.73,G10
5405,233,4.45,G10
5406,229,3.48,G9
5407,285,3.28,G9
5408,238,4.17,G10
5409,233,3.54,G10
5410,342,3.67,G10
5411,288,4.1,G10
5412,288,3.78,G10
5413,77,3.95,G10
5414,245,4.0,G10
5415,297,4.11,G10
5416,242,3.29,G9
5417,333,3.91,G10
5418,183,3.63,G10
5419,256,3.12,G9
5420,175,3.93,G10
5421,241,3.8,G10
5422,230,4.45,G10
5423,220,3.27,G9
5424,157,3.88,G10
5425,269,3.93,G10
5426,129,3.78,G10
5427,221,3.42,G9
5428,202,3.76,G10
5429,251,3.97,G10
5430,228,3.79,G10
5431,287,4.08,G10
5432,149,3.59,G10
5433,196,4.11,G10
5434,221,3.97,G10
5435,104,4.3,G10
5436,209,3.57,G10
5437,390,3.52,G10
5438,233,4.21,G10
5439,249,4.22,G10
5440,202,3.86,G10
5441,179,3.15,G9
5442,268,4.14,G10
5443,225,3.73,G10
5444,286,3.85,G10
5445,231,3.68,G10
5446,366,4.15,G10
5447,307,4.17,G10
5448,227,4.08,G10
5449,212,3.86,G10
5450,200,4.18,G10
5451,143,3.8,G10
5452,174,3.78,G10
5453,129,4.08,G10
5454,172,4.12,G10
5455,161,3.79,G10
5456,271,3.53,G10
5457,303,4.07,G10
5458,316,3.74,G10
5459,221,4.11,G10
5460,173,3.86,G10
5461,199,3.8,G10
5462,280,3.58,G10
5463,332,3.87,G10
5464,222,4.26,G10
5465,155,3.75,G10
5466,285,3.96,G10
5467,241,4.27,G10
5468,279,3.68,G10
5469,242,3.93,G10
5470,239,3.36,G9
5471,127,3.72,G10
5472,175,3.87,G10
5473,208,3.51,G10
5474,230,3.29,G9
5475,261,4.01,G10
5476,149,4.17,G10
5477,156,3.88,G10
5478,218,3.6,G10
5479,253,3.89,G10
5480,180,3.47,G9
5481,252,4.04,G10
5482,188,3.78,G10
5483,120,4.13,G10
5484,142,3.81,G10
5485,201,3.73,G10
5486,226,3.98,G10
5487,149,4.01,G10
5488,270,4.29,G10
5489,206,3.84,G10
5490,210,3.7,G10
5491,311,3.88,G10
5492,330,4.11,G10
5493,168,4.29,G10
5494,250,4.11,G10
5495,122,4.09,G10
5496,249,4.18,G10
5497,205,3.99,G10
5498,343,3.78,G10
5499,313,3.89,G10
5500,403,3.63,G10
5501,277,3.78,G10
5502,108,4.31,G10
5503,276,4.08,G10
5504,249,4.03,G10
5505,275,3.86,G10
5506,297,3.85,G10
5507,351,3.85,G10
5508,207,4.3,G10
5509,201,4.07,G10
5510,306,4.45,G10
5511,200,4.2,G10
5512,277,4.18,G10
5513,265,4.38,G10
5514,176,3.76,G10
5515,211,4.12,G10
5516,127,3.92,G10
5517,230,3.62,G10
5518,185,4.01,G10
5519,282,3.62,G10
5520,198,4.18,G10
5521,149,4.03,G10
5522,289,4.1,G10
5523,128,4.36,G10
5524,146,4.03,G10
5525,235,3.41,G9
5526,214,3.8,G10
5527,384,3.93,G10
5528,235,4.03,G10
5529,137,3.88,G10
5530,209,4.0,G10
5531,120,3.68,G10
5532,194,3.33,G9
5533,250,3.67,G10
5534,217,3.41,G9
5535,138,3.74,G10
5536,323,3.83,G10
5537,182,4.0,G10
5538,214,4.1,G10
5539,226,3.65,G10
5540,351,3.7,G10
5541,222,3.99,G10
5542,154,3.9,G10
5543,75,3.52,G10
5544,222,3.69,G10
5545,244,4.38,G10
5546,170,4.16,G10
5547,212,4.26,G10
5548,223,3.96,G10
5549,92,3.63,G10
5550,220,3.81,G10
5551,196,4.11,G10
5552,179,4.22,G10
5553,182,3.48,G9
5554,238,4.08,G10
5555,246,3.96,G10
5556,260,3.35,G9
5557,202,3.79,G10
5558,366,3.61,G10
5559,262,3.89,G10
5560,245,3.64,G10
5561,269,3.97,G10
5562,222,3.75,G10
5563,259,3.83,G10
5564,273,4.08,G10
5565,203,3.95,G10
5566,214,4.06,G10
5567,306,3.98,G10
5568,326,3.23,G9
5569,326,3.9,G10
5570,226,3.73,G10
5571,114,4.11,G10
5572,128,3.88,G10
5573,264,3.86,G10
5574,246,3.96,G10
5575,155,4.08,G10
5576,304,4.44,G10
5577,248,3.74,G10
5578,284,4.11,G10
5579,202,3.92,G10
5580,267,4.69,G10
5581,182,3.71,G10
5582,260,3.88,G10
5583,217,3.9,G10
5584,254,3.69,G10
5585,190,3.85,G10
5586,288,4.24,G10
5587,279,4.06,G10
5588,329,3.95,G10
5589,204,3.89,G10
5590,247,4.12,G10
5591,248,3.7,G10
5592,151,3.98,G10
5593,163,3.79,G10
5594,184,4.02,G10
5595,276,3.06,G9
5596,218,4.13,G10
5597,169,3.75,G10
5598,205,3.56,G10
5599,240,4.22,G10
5600,275,3.94,G10
5601,287,4.09,G10
5602,160,3.45,G9
5603,184,3.43,G9
5604,249,3.98,G10
5605,212,4.22,G10
5606,114,4.17,G10
5607,166,3.88,G10
5608,195,3.72,G10
5609,288,3.94,G10
5610,112,3.61,G10
5611,198,4.17,G10
5612,235,4.11,G10
5613,194,3.62,G10
5614,210,3.33,G9
5615,291,3.7,G10
5616,196,3.51,G10
5617,257,3.69,G10
5618,163,3.58,G10
5619,190,3.88,G10
5620,236,3.75,G10
5621,240,3.82,G10
5622,137,3.97,G10
5623,230,3.78,G10
5624,195,3.94,G10
5625,290,3.69,G10
5626,159,3.81,G10
5627,297,4.05,G10
5628,179,3.87,G10
5629,295,3.61,G10
5630,246,3.6,G10
5631,115,3.65,G10
5632,259,3.9,G10
5633,158,3.96,G10
5634,164,4.12,G10
5635,190,3.82,G10
5636,169,3.82,G10
5637,146,4.19,G10
5638,287,4.26,G10
5639,230,3.85,G10
5640,157,4.14,G10
5641,228,4.21,G10
5642,290,3.66,G10
5643,181,4.38,G10
5644,270,4.05,G10
5645,217,3.81,G10
5646,235,4.02,G10
5647,176,3.64,G10
5648,268,3.97,G10
5649,190,4.17,G10
5650,190,3.67,G10
5651,169,3.7,G10
5652,267,4.25,G10
5653,128,3.85,G10
5654,251,4.19,G10
5655,280,3.72,G10
5656,247,3.83,G10
5657,209,4.14,G10
5658,299,4.36,G10
5659,277,4.16,G10
5660,250,4.05,G10
5661,286,3.91,G10
5662,166,3.69,G10
5663,194,3.85,G10
5664,166,3.99,G10
5665,290,3.79,G10
5666,198,4.13,G10
5667,269,3.39,G9
5668,319,3.92,G10
5669,262,3.78,G10
5670,157,4.11,G10
5671,201,3.83,G10
5672,262,4.21,G10
5673,184,3.8,G10
5674,232,4.41,G10
5675,126,4.04,G10
5676,231,3.65,G10
5677,197,4.06,G10
5678,236,3.98,G10
5679,118,4.15,G10
5680,255,4.0,G10
5681,194,4.01,G10
5682,175,4.37,G10
5683,242,4.02,G10
5684,290,3.98,G10
5685,286,3.96,G10
5686,242,3.43,G9
5687,234,3.41,G9
5688,254,3.81,G10
5689,168,3.93,G10
5690,120,4.12,G10
5691,133,4.36,G10
5692,270,3.89,G10
5693,217,3.79,G10
5694,178,3.84,G10
5695,293,3.86,G10
5696,212,3.5,G9
5697,212,3.71,G10
5698,133,3.47,G9
5699,155,3.52,G10
5700,218,3.89,G10
5701,145,4.42,G10
5702,139,3.81,G10
5703,207,3.56,G10
5704,249,3.42,G9
5705,250,3.73,G10
5706,81,2.63,G8
5707,267,4.26,G10
5708,161,3.73,G10
5709,235,3.29,G9
5710,241,4.35,G10
5711,173,3.53,G10
5712,149,3.8,G10
5713,110,3.61,G10
5714,200,4.08,G10
5715,207,3.78,G10
5716,260,4.23,G10
5717,335,4.1,G10
5718,202,4.48,G10
5719,256,3.23,G9
5720,234,4.25,G10
5721,254,4.09,G10
5722,180,3.94,G10
5723,174,3.99,G10
5724,114,3.89,G10
5725,99,4.29,G10
5726,243,3.4,G9
5727,122,3.91,G10
5728,282,4.11,G10
5729,213,3.62,G10
5730,102,3.92,G10
5731,136,4.27,G10
5732,232,4.19,G10
5733,175,3.57,G10
5734,322,3.94,G10
5735,200,4.18,G10
5736,170,3.81,G10
5737,305,3.59,G10
5738,265,3.75,G10
5739,333,3.79,G10
5740,145,3.82,G10
5741,212,3.86,G10
5742,236,4.27,G10
5743,233,3.84,G10
5744,225,4.19,G10
5745,158,4.36,G10
5746,247,4.25,G10
5747,226,3.92,G10
5748,278,3.97,G10
5749,199,4.27,G10
5750,244,3.93,G10
5751,235,3.22,G9
5752,220,4.37,G10
5753,165,4.03,G10
5754,215,4.57,G10
5755,240,3.87,G10
5756,262,3.88,G10
5757,199,3.8,G10
5758,281,3.97,G10
5759,230,3.63,G10
5760,268,4.15,G10
5761,72,4.0,G10
5762,149,3.68,G10
5763,336,3.54,G10
5764,222,3.68,G10
5765,188,3.95,G10
5766,285,3.83,G10
5767,240,4.2,G10
5768,242,4.15,G10
5769,201,4.0,G10
5770,297,3.98,G10
5771,190,3.95,G10
5772,200,3.7,G10
5773,214,4.36,G10
5774,199,3.85,G10
5775,340,3.72,G10
5776,262,3.06,G9
5777,297,3.85,G10
5778,144,3.42,G9
5779,122,4.13,G10
5780,137,3.8,G10
5781,284,3.96,G10
5782,255,4.09,G10
5783,198,3.6,G10
5784,132,4.06,G10
5785,192,4.11,G10
5786,132,3.64,G10
5787,171,3.56,G10
5788,64,4.0,G10
5789,236,4.27,G10
5790,209,3.92,G10
5791,234,4.29,G10
5792,190,3.66,G10
5793,224,4.21,G10
5794,160,4.28,G10
5795,271,3.48,G9
5796,107,3.66,G10
5797,221,3.73,G10
5798,162,3.76,G10
5799,230,3.96,G10
5800,274,3.69,G10
5801,235,3.77,G10
5802,282,4.06,G10
5803,185,3.8,G10
5804,290,4.26,G10
5805,326,4.07,G10
