user_id,nu,rating_percentile,ru
1152,99,29.83,3.74
1153,101,33.07,3.91
1154,104,38.15,3.45
1155,64,3.27,3.42
1156,97,26.8,4.23
1157,114,55.65,3.85
1158,72,5.35,3.15
1159,137,83.99,3.69
1160,122,67.7,4.0
1161,112,52.22,3.93
1162,104,38.15,3.18
1163,114,55.65,3.1
1164,120,64.93,3.47
1165,97,26.8,3.64
1166,120,64.93,3.85
1167,136,83.15,3.94
1168,87,14.35,3.75
1169,187,99.76,3.77
1170,97,26.8,4.11
1171,117,60.41,4.2
1172,63,3.11,4.05
1173,150,92.28,4.01
1174,62,2.96,2.44
1175,156,94.71,3.79
1176,93,21.1,3.54
1177,108,45.15,3.26
1178,123,69.06,3.62
1179,130,77.42,3.71
1180,123,69.06,3.82
1181,101,33.07,4.01
1182,133,80.37,3.05
1183,129,76.32,3.75
1184,118,61.89,3.69
1185,190,99.88,3.47
1186,154,93.96,3.41
1187,149,91.83,3.18
1188,103,36.43,3.74
1189,126,72.82,3.19
1190,98,28.34,3.26
1191,101,33.07,3.81
1192,129,76.32,3.53
1193,130,77.42,4.1
1194,96,25.28,3.89
1195,135,82.31,3.8
1196,99,29.83,4.04
1197,128,75.17,3.48
1198,128,75.17,3.45
1199,76,6.94,3.62
1200,108,45.15,3.61
1201,112,52.22,3.96
1202,98,28.34,3.77
1203,118,61.89,4.42
1204,85,12.38,4.34
1205,106,41.57,3.9
1206,137,83.99,3.38
1207,124,70.35,4.49
1208,124,70.35,3.46
1209,120,64.93,3.56
1210,66,3.61,3.27
1211,90,17.43,3.98
1212,151,92.72,4.0
1213,113,53.95,3.4
1214,148,91.33,3.95
1215,105,39.84,4.18
1216,134,81.37,3.15
1217,100,31.41,3.09
1218,130,77.42,4.65
1219,97,26.8,3.54
1220,113,53.95,3.72
1221,150,92.28,3.56
1222,116,58.85,3.89
1223,116,58.85,4.15
1224,96,25.28,3.67
1225,166,97.51,3.63
1226,102,34.73,3.46
1227,98,28.34,3.84
1228,123,69.06,3.89
1229,121,66.36,3.55
1230,92,19.77,3.83
1231,100,31.41,3.94
1232,96,25.28,3.4
1233,75,6.52,4.43
1234,128,75.17,3.02
1235,127,74.02,4.56
1236,99,29.83,4.45
1237,139,85.57,3.72
1238,109,46.94,3.72
1239,106,41.57,3.58
1240,51,1.8,3.18
1241,132,79.43,3.52
1242,105,39.84,3.37
1243,91,18.53,3.82
1244,125,71.57,3.9
1245,156,94.71,2.86
1246,112,52.22,3.36
1247,125,71.57,4.15
1248,58,2.46,3.6
1249,99,29.83,3.41
1250,56,2.28,3.98
1251,100,31.41,3.42
1252,127,74.02,3.85
1253,113,53.95,3.58
1254,115,57.27,3.52
1255,161,96.31,3.82
1256,145,89.56,3.46
1257,98,28.34,3.84
1258,92,19.77,3.83
1259,112,52.22,4.4
1260,157,95.08,3.58
1261,145,89.56,3.47
1262,86,13.32,3.78
1263,135,82.31,3.32
1264,96,25.28,3.84
1265,99,29.83,3.48
1266,154,93.96,3.64
1267,139,85.57,3.73
1268,110,48.74,3.4
1269,110,48.74,3.72
1270,103,36.43,3.25
1271,106,41.57,3.58
1272,103,36.43,2.93
1273,97,26.8,3.27
1274,51,1.8,3.55
1275,120,64.93,3.87
1276,143,88.31,3.87
1277,117,60.41,3.38
1278,131,78.46,3.69
1279,123,69.06,3.76
1280,153,93.54,3.41
1281,71,5.01,3.35
1282,107,43.36,3.42
1283,151,92.72,3.45
1284,124,70.35,3.73
1285,132,79.43,3.6
1286,158,95.43,3.51
1287,92,19.77,3.61
1288,80,8.92,3.66
1289,136,83.15,4.16
1290,139,85.57,3.52
1291,137,83.99,4.07
1292,114,55.65,4.71
1293,114,55.65,3.94
1294,168,97.9,3.69
1295,97,26.8,4.06
1296,176,99.05,4.18
1297,55,2.19,3.38
1298,135,82.31,3.87
1299,152,93.14,3.51
1300,124,70.35,4.04
1301,108,45.15,3.96
1302,127,74.02,4.22
1303,132,79.43,3.15
1304,92,19.77,3.82
1305,118,61.89,3.31
1306,104,38.15,3.42
1307,161,96.31,3.93
1308,95,23.83,4.08
1309,122,67.7,3.51
1310,112,52.22,3.73
1311,148,91.33,3.41
1312,105,39.84,3.59
1313,79,8.36,3.44
1314,133,80.37,3.64
1315,112,52.22,3.48
1316,98,28.34,3.46
1317,119,63.38,3.77
1318,131,78.46,3.29
1319,111,50.5,4.29
1320,121,66.36,3.49
1321,167,97.72,3.57
1322,129,76.32,3.78
1323,165,97.29,3.78
1324,98,28.34,4.49
1325,161,96.31,3.69
1326,142,87.65,3.29
1327,146,90.17,3.71
1328,141,86.99,3.97
1329,115,57.27,4.01
1330,84,11.57,4.14
1331,94,22.45,3.77
1332,101,33.07,3.67
1333,108,45.15,3.78
1334,123,69.06,3.73
1335,127,74.02,3.89
1336,96,25.28,3.74
1337,104,38.15,3.72
1338,99,29.83,3.81
1339,159,95.75,3.43
1340,139,85.57,3.84
1341,118,61.89,3.64
1342,143,88.31,3.64
1343,95,23.83,3.93
1344,122,67.7,3.92
1345,110,48.74,3.7
1346,137,83.99,4.36
1347,129,76.32,3.72
1348,97,26.8,3.57
1349,110,48.74,3.92
1350,176,99.05,3.99
1351,49,1.64,3.57
1352,155,94.35,4.03
1353,159,95.75,3.53
1354,167,97.72,4.05
1355,153,93.54,3.76
1356,107,43.36,3.78
1357,139,85.57,3.81
1358,140,86.29,4.13
1359,133,80.37,3.37
1360,83,10.86,3.67
1361,110,48.74,2.35
1362,100,31.41,3.46
1363,84,11.57,3.82
1364,110,48.74,3.27
1365,77,7.39,3.29
1366,100,31.41,3.59
1367,108,45.15,3.84
1368,85,12.38,2.65
1369,161,96.31,3.69
1370,146,90.17,3.23
1371,101,33.07,3.83
1372,98,28.34,3.64
1373,89,16.38,3.43
1374,159,95.75,3.99
1375,107,43.36,3.56
1376,123,69.06,3.55
1377,161,96.31,3.44
1378,96,25.28,3.71
1379,133,80.37,3.21
1380,100,31.41,3.9
1381,148,91.33,3.76
1382,112,52.22,3.15
1383,146,90.17,3.31
1384,109,46.94,3.44
1385,140,86.29,3.64
1386,133,80.37,3.7
1387,79,8.36,3.72
1388,161,96.31,3.75
1389,94,22.45,3.59
1390,109,46.94,3.65
1391,159,95.75,3.64
1392,144,88.95,3.38
1393,181,99.46,3.61
1394,123,69.06,3.62
1395,123,69.06,3.65
1396,78,7.87,3.28
1397,132,79.43,4.55
1398,116,58.85,3.6
1399,123,69.06,3.22
1400,115,57.27,3.54
1401,120,64.93,3.18
1402,126,72.82,3.42
1403,160,96.04,3.01
1404,118,61.89,3.32
1405,101,33.07,4.14
1406,82,10.17,3.39
1407,147,90.78,3.89
1408,161,96.31,3.58
1409,130,77.42,3.92
1410,86,13.32,3.55
1411,129,76.32,4.21
1412,107,43.36,3.66
1413,123,69.06,3.73
1414,107,43.36,3.87
1415,135,82.31,4.49
1416,95,23.83,3.73
1417,135,82.31,3.47
1418,98,28.34,4.51
1419,132,79.43,3.44
1420,124,70.35,3.31
1421,121,66.36,3.68
1422,130,77.42,3.78
1423,133,80.37,3.72
1424,126,72.82,4.15
1425,105,39.84,4.5
1426,41,1.04,3.8
1427,69,4.4,3.61
1428,158,95.43,3.85
1429,162,96.57,3.78
1430,136,83.15,3.99
1431,150,92.28,3.78
1432,104,38.15,3.75
1433,122,67.7,3.35
1434,109,46.94,4.15
1435,146,90.17,3.62
1436,88,15.37,3.51
1437,106,41.57,3.47
1438,131,78.46,4.05
1439,110,48.74,3.8
1440,175,98.94,3.51
1441,110,48.74,3.7
1442,107,43.36,3.8
1443,92,19.77,3.91
1444,92,19.77,3.45
1445,138,84.81,3.26
1446,98,28.34,3.94
1447,93,21.1,3.78
1448,154,93.96,3.62
1449,172,98.58,3.54
1450,92,19.77,3.02
1451,133,80.37,3.7
1452,81,9.52,3.73
1453,126,72.82,3.68
1454,106,41.57,4.21
1455,123,69.06,3.8
1456,176,99.05,4.14
1457,102,34.73,3.06
1458,120,64.93,3.47
1459,122,67.7,3.82
1460,102,34.73,4.08
1461,133,80.37,4.28
1462,84,11.57,3.94
1463,108,45.15,3.79
1464,150,92.28,3.85
1465,146,90.17,3.49
1466,91,18.53,3.98
1467,108,45.15,3.98
1468,134,81.37,4.13
1469,100,31.41,3.85
1470,103,36.43,3.78
1471,119,63.38,3.81
1472,106,41.57,3.32
1473,104,38.15,3.23
1474,141,86.99,4.35
1475,97,26.8,3.01
1476,145,89.56,3.61
1477,155,94.35,3.49
1478,135,82.31,3.07
1479,141,86.99,3.35
1480,125,71.57,3.94
1481,119,63.38,4.31
1482,103,36.43,4.17
1483,100,31.41,3.95
1484,164,97.06,3.98
1485,121,66.36,4.46
1486,87,14.35,3.62
1487,135,82.31,3.48
1488,58,2.46,3.67
1489,121,66.36,4.48
1490,136,83.15,3.65
1491,134,81.37,3.85
1492,114,55.65,3.76
1493,125,71.57,3.66
1494,114,55.65,3.61
1495,83,10.86,3.77
1496,111,50.5,4.04
1497,117,60.41,3.97
1498,93,21.1,3.91
1499,108,45.15,3.93
1500,88,15.37,3.7
1501,112,52.22,3.46
1502,147,90.78,4.14
1503,130,77.42,3.75
1504,147,90.78,3.93
1505,102,34.73,3.37
1506,107,43.36,4.36
1507,125,71.57,3.93
1508,133,80.37,3.69
1509,114,55.65,3.09
1510,126,72.82,3.71
1511,116,58.85,3.51
1512,130,77.42,3.62
1513,112,52.22,3.27
1514,114,55.65,3.68
1515,124,70.35,3.59
1516,125,71.57,3.96
1517,79,8.36,3.35
1518,171,98.42,3.42
1519,142,87.65,3.85
1520,112,52.22,3.77
1521,148,91.33,4.02
1522,142,87.65,3.44
1523,105,39.84,3.8
1524,126,72.82,3.79
1525,88,15.37,4.19
1526,136,83.15,3.69
1527,142,87.65,3.99
1528,128,75.17,3.5
1529,121,66.36,3.84
1530,125,71.57,3.14
1531,104,38.15,3.77
1532,135,82.31,3.93
1533,158,95.43,3.88
1534,96,25.28,4.59
1535,105,39.84,3.98
1536,132,79.43,3.64
1537,122,67.7,3.99
1538,138,84.81,4.38
1539,140,86.29,3.62
1540,60,2.69,3.63
1541,127,74.02,4.66
1542,146,90.17,3.38
1543,107,43.36,3.72
1544,136,83.15,3.45
1545,131,78.46,3.46
1546,129,76.32,3.78
1547,131,78.46,3.67
1548,78,7.87,3.63
1549,120,64.93,3.96
1550,112,52.22,3.8
1551,110,48.74,4.3
1552,103,36.43,3.4
1553,121,66.36,3.83
1554,134,81.37,3.81
1555,111,50.5,3.8
1556,117,60.41,4.18
1557,120,64.93,4.25
1558,125,71.57,3.57
1559,34,0.62,3.76
1560,149,91.83,4.58
1561,121,66.36,3.44
1562,93,21.1,3.73
1563,110,48.74,3.8
1564,125,71.57,4.02
1565,159,95.75,4.04
1566,150,92.28,3.59
1567,124,70.35,3.77
1568,143,88.31,3.84
1569,116,58.85,4.05
1570,148,91.33,4.28
1571,149,91.83,3.14
1572,122,67.7,4.11
1573,146,90.17,3.73
1574,111,50.5,3.92
1575,87,14.35,3.92
1576,162,96.57,2.96
1577,116,58.85,4.11
1578,130,77.42,3.74
1579,100,31.41,3.87
1580,126,72.82,3.95
1581,124,70.35,3.78
1582,118,61.89,3.86
1583,134,81.37,4.01
1584,113,53.95,4.08
1585,168,97.9,3.72
1586,143,88.31,3.57
1587,111,50.5,4.1
1588,113,53.95,3.73
1589,119,63.38,3.38
1590,144,88.95,4.19
1591,99,29.83,3.72
1592,104,38.15,4.06
1593,143,88.31,3.29
1594,121,66.36,4.17
1595,134,81.37,3.22
1596,108,45.15,4.21
1597,129,76.32,3.98
1598,111,50.5,3.77
1599,119,63.38,3.39
1600,160,96.04,3.1
1601,131,78.46,2.78
1602,114,55.65,3.55
1603,124,70.35,3.52
1604,114,55.65,3.57
1605,107,43.36,3.38
1606,116,58.85,4.34
1607,116,58.85,3.59
1608,129,76.32,3.48
1609,142,87.65,3.8
1610,127,74.02,3.84
1611,131,78.46,3.11
1612,117,60.41,3.67
1613,134,81.37,3.72
1614,133,80.37,3.73
1615,107,43.36,3.47
1616,107,43.36,4.12
1617,102,34.73,3.34
1618,119,63.38,4.09
1619,117,60.41,3.13
1620,119,63.38,4.03
1621,97,26.8,4.05
1622,87,14.35,3.84
1623,102,34.73,3.52
1624,151,92.72,3.38
1625,93,21.1,4.49
1626,101,33.07,3.62
1627,100,31.41,3.46
1628,101,33.07,3.51
1629,116,58.85,4.34
1630,114,55.65,3.72
1631,159,95.75,3.82
1632,100,31.41,3.91
1633,98,28.34,3.67
1634,170,98.25,3.69
1635,103,36.43,3.47
1636,106,41.57,4.45
1637,107,43.36,3.53
1638,114,55.65,3.66
1639,118,61.89,3.56
1640,110,48.74,3.29
1641,112,52.22,4.34
1642,100,31.41,4.58
1643,118,61.89,3.59
1644,119,63.38,3.48
1645,166,97.51,3.51
1646,106,41.57,3.85
1647,113,53.95,4.03
1648,106,41.57,3.53
1649,100,31.41,4.67
1650,74,6.1,3.8
1651,129,76.32,4.04
1652,102,34.73,3.75
1653,106,41.57,4.58
1654,96,25.28,3.69
1655,127,74.02,3.68
1656,161,96.31,3.57
1657,158,95.43,3.54
1658,116,58.85,3.91
1659,99,29.83,3.83
1660,128,75.17,2.91
1661,122,67.7,3.6
1662,74,6.1,3.28
1663,141,86.99,4.78
1664,128,75.17,4.07
1665,145,89.56,3.86
1666,126,72.82,4.46
1667,109,46.94,3.4
1668,95,23.83,3.36
1669,145,89.56,3.99
1670,114,55.65,3.83
1671,154,93.96,3.57
1672,132,79.43,2.83
1673,146,90.17,3.53
1674,83,10.86,3.45
1675,126,72.82,3.44
1676,69,4.4,3.88
1677,178,99.24,3.62
1678,129,76.32,3.6
1679,90,17.43,3.77
1680,96,25.28,3.89
1681,138,84.81,3.75
1682,160,96.04,3.38
1683,140,86.29,4.62
1684,99,29.83,4.47
1685,105,39.84,3.38
1686,114,55.65,3.69
1687,110,48.74,3.95
1688,127,74.02,3.8
1689,142,87.65,3.52
1690,75,6.52,3.51
1691,94,22.45,4.27
1692,110,48.74,3.7
1693,131,78.46,4.31
1694,115,57.27,4.1
1695,100,31.41,3.14
1696,104,38.15,3.99
1697,137,83.99,3.41
1698,110,48.74,3.96
1699,105,39.84,3.8
1700,101,33.07,3.46
1701,104,38.15,3.88
1702,145,89.56,3.52
1703,123,69.06,3.51
1704,84,11.57,4.36
1705,107,43.36,3.41
1706,138,84.81,3.9
1707,96,25.28,3.17
1708,108,45.15,3.71
1709,130,77.42,3.45
1710,170,98.25,3.21
1711,154,93.96,3.92
1712,134,81.37,4.19
1713,150,92.28,3.69
1714,132,79.43,3.89
1715,117,60.41,3.62
1716,104,38.15,3.79
1717,123,69.06,3.29
1718,107,43.36,3.68
1719,154,93.96,3.78
1720,136,83.15,3.9
1721,124,70.35,3.4
1722,145,89.56,3.4
1723,100,31.41,3.52
1724,133,80.37,4.42
1725,82,10.17,3.07
1726,98,28.34,4.18
1727,92,19.77,3.95
1728,89,16.38,3.93
1729,148,91.33,3.98
1730,89,16.38,3.13
1731,110,48.74,3.8
1732,123,69.06,3.48
1733,143,88.31,3.52
1734,157,95.08,3.68
1735,108,45.15,3.69
1736,102,34.73,3.57
1737,169,98.07,4.04
1738,117,60.41,3.5
1739,148,91.33,4.67
1740,99,29.83,4.39
1741,127,74.02,3.58
1742,86,13.32,3.17
1743,109,46.94,3.57
1744,105,39.84,3.62
1745,102,34.73,3.74
1746,124,70.35,3.91
1747,135,82.31,3.42
1748,125,71.57,3.26
1749,83,10.86,3.87
1750,129,76.32,3.26
1751,93,21.1,4.1
1752,108,45.15,3.82
1753,138,84.81,3.66
1754,69,4.4,3.93
1755,91,18.53,3.53
1756,138,84.81,3.25
1757,131,78.46,3.61
1758,150,92.28,4.04
1759,175,98.94,3.74
1760,89,16.38,3.67
1761,162,96.57,3.69
1762,165,97.29,3.35
1763,123,69.06,3.54
1764,138,84.81,3.56
1765,97,26.8,4.06
1766,164,97.06,3.7
1767,127,74.02,3.59
1768,100,31.41,3.68
1769,86,13.32,4.26
1770,115,57.27,3.77
1771,115,57.27,3.67
1772,170,98.25,3.49
1773,89,16.38,3.07
1774,101,33.07,3.36
1775,135,82.31,3.43
1776,92,19.77,4.68
1777,102,34.73,4.32
1778,77,7.39,3.21
1779,123,69.06,4.07
1780,141,86.99,4.09
1781,130,77.42,3.75
1782,136,83.15,4.54
1783,110,48.74,4.45
1784,127,74.02,3.95
1785,118,61.89,2.92
1786,119,63.38,3.49
1787,97,26.8,3.69
1788,91,18.53,3.57
1789,155,94.35,3.37
1790,145,89.56,3.85
1791,97,26.8,2.98
1792,139,85.57,3.94
1793,110,48.74,3.97
1794,175,98.94,4.55
1795,133,80.37,3.75
1796,112,52.22,3.64
1797,120,64.93,3.74
1798,110,48.74,3.25
1799,165,97.29,4.03
1800,163,96.82,3.39
1801,92,19.77,3.92
1802,88,15.37,4.24
1803,103,36.43,4.27
1804,56,2.28,3.8
1805,66,3.61,3.52
1806,158,95.43,3.97
1807,126,72.82,3.84
1808,75,6.52,3.49
1809,146,90.17,3.84
1810,122,67.7,4.02
1811,98,28.34,4.01
1812,121,66.36,3.43
1813,156,94.71,3.93
1814,125,71.57,3.58
1815,116,58.85,3.91
1816,120,64.93,3.39
1817,108,45.15,4.04
1818,105,39.84,3.5
1819,97,26.8,4.29
1820,102,34.73,3.52
1821,121,66.36,3.66
1822,120,64.93,4.35
1823,98,28.34,4.07
1824,162,96.57,3.75
1825,138,84.81,3.52
1826,117,60.41,3.5
1827,119,63.38,3.97
1828,100,31.41,3.69
1829,131,78.46,3.81
1830,135,82.31,4.21
1831,158,95.43,3.89
1832,112,52.22,4.34
1833,93,21.1,3.62
1834,56,2.28,3.62
1835,129,76.32,4.08
1836,140,86.29,3.79
1837,155,94.35,3.32
1838,132,79.43,3.9
1839,94,22.45,3.64
1840,116,58.85,3.79
1841,77,7.39,3.21
1842,86,13.32,3.31
1843,102,34.73,3.99
1844,152,93.14,4.01
1845,146,90.17,3.48
1846,96,25.28,3.32
1847,107,43.36,4.28
1848,127,74.02,3.92
1849,111,50.5,3.82
1850,117,60.41,4.12
1851,128,75.17,3.72
1852,123,69.06,3.69
1853,160,96.04,3.72
1854,96,25.28,4.47
1855,139,85.57,3.63
1856,127,74.02,3.91
1857,76,6.94,3.89
1858,105,39.84,3.64
1859,154,93.96,4.23
1860,142,87.65,3.68
1861,109,46.94,4.19
1862,145,89.56,3.16
1863,136,83.15,3.31
1864,116,58.85,3.67
1865,122,67.7,4.48
1866,148,91.33,3.68
1867,81,9.52,3.59
1868,119,63.38,3.68
1869,67,3.84,4.22
1870,102,34.73,3.67
1871,113,53.95,3.89
1872,112,52.22,3.97
1873,126,72.82,3.96
1874,142,87.65,4.29
1875,151,92.72,3.55
1876,104,38.15,4.27
1877,135,82.31,4.11
1878,118,61.89,3.7
1879,101,33.07,3.64
1880,142,87.65,3.96
1881,111,50.5,4.06
1882,109,46.94,4.13
1883,154,93.96,3.4
1884,128,75.17,3.39
1885,158,95.43,3.66
1886,113,53.95,3.83
1887,161,96.31,3.51
1888,102,34.73,4.06
1889,138,84.81,3.38
1890,129,76.32,3.2
1891,124,70.35,2.9
1892,128,75.17,4.47
1893,132,79.43,3.34
1894,93,21.1,3.59
1895,145,89.56,3.61
1896,147,90.78,3.7
1897,111,50.5,3.81
1898,100,31.41,4.46
1899,114,55.65,3.4
1900,112,52.22,4.45
1901,77,7.39,3.84
1902,139,85.57,3.18
1903,105,39.84,4.04
1904,86,13.32,2.94
1905,104,38.15,3.3
1906,100,31.41,3.64
1907,112,52.22,3.87
1908,156,94.71,4.09
1909,134,81.37,3.59
1910,130,77.42,3.64
1911,115,57.27,4.02
1912,127,74.02,3.89
1913,112,52.22,4.12
1914,139,85.57,3.86
1915,118,61.89,4.3
1916,162,96.57,3.99
1917,89,16.38,3.87
1918,77,7.39,3.69
1919,114,55.65,3.54
1920,146,90.17,3.75
1921,127,74.02,4.51
1922,67,3.84,3.79
1923,95,23.83,3.83
1924,97,26.8,4.2
1925,137,83.99,3.1
1926,124,70.35,3.87
1927,150,92.28,2.93
1928,99,29.83,3.73
1929,113,53.95,3.74
1930,113,53.95,4.19
1931,119,63.38,4.2
1932,131,78.46,3.53
1933,117,60.41,3.55
1934,98,28.34,3.65
1935,147,90.78,3.5
1936,109,46.94,3.44
1937,129,76.32,3.89
1938,125,71.57,3.42
1939,105,39.84,3.87
1940,115,57.27,3.64
1941,117,60.41,3.88
1942,114,55.65,3.94
1943,88,15.37,3.93
1944,126,72.82,3.35
1945,79,8.36,3.87
1946,139,85.57,3.11
1947,165,97.29,3.77
1948,110,48.74,4.28
1949,47,1.47,3.57
1950,113,53.95,3.78
1951,102,34.73,4.56
1952,189,99.84,4.29
1953,106,41.57,4.22
1954,98,28.34,4.07
1955,140,86.29,4.09
1956,114,55.65,3.99
1957,101,33.07,3.64
1958,103,36.43,4.41
1959,99,29.83,2.75
1960,137,83.99,3.45
1961,103,36.43,3.08
1962,133,80.37,4.47
1963,138,84.81,4.31
1964,126,72.82,3.62
1965,107,43.36,4.21
1966,137,83.99,3.66
1967,127,74.02,3.92
1968,151,92.72,4.15
1969,101,33.07,4.67
1970,105,39.84,3.85
1971,142,87.65,3.8
1972,117,60.41,3.46
1973,124,70.35,3.58
1974,100,31.41,4.18
1975,113,53.95,3.88
1976,158,95.43,3.25
1977,131,78.46,3.4
1978,116,58.85,3.84
1979,107,43.36,4.17
1980,102,34.73,3.96
1981,112,52.22,4.72
1982,90,17.43,3.22
1983,159,95.75,4.19
1984,108,45.15,3.85
1985,84,11.57,3.13
1986,138,84.81,3.17
1987,91,18.53,3.4
1988,96,25.28,3.86
1989,152,93.14,3.97
1990,82,10.17,3.46
1991,141,86.99,3.91
1992,98,28.34,4.62
1993,125,71.57,3.58
1994,138,84.81,4.01
1995,97,26.8,3.7
1996,127,74.02,4.46
1997,117,60.41,4.09
1998,91,18.53,3.75
1999,42,1.11,3.76
2000,148,91.33,3.93
2001,123,69.06,3.93
2002,96,25.28,3.72
2003,140,86.29,3.94
2004,100,31.41,3.72
2005,103,36.43,4.29
2006,121,66.36,4.08
2007,104,38.15,3.97
2008,101,33.07,3.92
2009,74,6.1,4.36
2010,100,31.41,3.93
2011,154,93.96,3.9
2012,94,22.45,3.47
2013,111,50.5,3.83
2014,124,70.35,3.4
2015,97,26.8,4.07
2016,126,72.82,3.23
2017,112,52.22,3.45
2018,115,57.27,3.57
2019,135,82.31,3.91
2020,121,66.36,3.55
2021,124,70.35,3.84
2022,135,82.31,3.84
2023,135,82.31,3.61
2024,124,70.35,4.74
2025,108,45.15,3.93
2026,109,46.94,4.0
2027,135,82.31,4.03
2028,117,60.41,3.95
2029,121,66.36,4.01
2030,109,46.94,3.57
2031,145,89.56,3.94
2032,76,6.94,3.96
2033,137,83.99,4.16
2034,107,43.36,3.32
2035,144,88.95,4.31
2036,147,90.78,3.63
2037,116,58.85,3.72
2038,98,28.34,4.53
2039,123,69.06,4.11
2040,98,28.34,3.1
2041,163,96.82,2.81
2042,145,89.56,3.82
2043,92,19.77,4.01
2044,119,63.38,3.79
2045,130,77.42,3.85
2046,139,85.57,3.96
2047,164,97.06,3.87
2048,125,71.57,3.76
2049,92,19.77,3.57
2050,84,11.57,3.52
2051,132,79.43,3.75
2052,86,13.32,3.59
2053,81,9.52,4.02
2054,140,86.29,3.55
2055,138,84.81,2.96
2056,170,98.25,3.8
2057,87,14.35,4.28
2058,109,46.94,3.72
2059,104,38.15,3.08
2060,110,48.74,4.64
2061,134,81.37,4.06
2062,146,90.17,3.34
2063,157,95.08,3.39
2064,91,18.53,3.89
2065,117,60.41,4.31
2066,174,98.83,3.33
2067,122,67.7,3.26
2068,88,15.37,3.74
2069,126,72.82,3.36
2070,113,53.95,3.5
2071,107,43.36,3.8
2072,92,19.77,3.74
2073,104,38.15,3.87
2074,121,66.36,3.93
2075,107,43.36,3.89
2076,143,88.31,3.89
2077,182,99.52,3.07
2078,59,2.57,3.61
2079,131,78.46,3.71
2080,111,50.5,3.41
2081,107,43.36,3.64
2082,134,81.37,3.37
2083,100,31.41,3.86
2084,95,23.83,4.09
2085,109,46.94,3.4
2086,96,25.28,3.97
2087,101,33.07,3.51
2088,132,79.43,3.71
2089,123,69.06,3.54
2090,139,85.57,3.51
2091,125,71.57,3.97
2092,82,10.17,4.77
2093,133,80.37,3.75
2094,106,41.57,3.62
2095,136,83.15,3.66
2096,128,75.17,4.03
2097,138,84.81,4.0
2098,115,57.27,4.35
2099,140,86.29,3.92
2100,80,8.92,3.8
2101,109,46.94,4.19
2102,121,66.36,3.56
2103,148,91.33,3.98
2104,121,66.36,3.57
2105,92,19.77,3.86
2106,109,46.94,3.83
2107,121,66.36,3.45
2108,130,77.42,3.74
2109,154,93.96,3.75
2110,108,45.15,4.16
2111,113,53.95,3.65
2112,165,97.29,3.62
2113,109,46.94,3.83
2114,122,67.7,3.21
2115,121,66.36,3.55
2116,95,23.83,4.04
2117,148,91.33,3.22
2118,123,69.06,3.84
2119,127,74.02,3.95
2120,78,7.87,4.26
2121,119,63.38,3.89
2122,103,36.43,3.1
2123,98,28.34,4.03
2124,133,80.37,3.68
2125,166,97.51,4.41
2126,80,8.92,3.16
2127,115,57.27,3.76
2128,124,70.35,3.38
2129,117,60.41,3.49
2130,119,63.38,3.97
2131,144,88.95,3.56
2132,106,41.57,3.78
2133,97,26.8,4.45
2134,126,72.82,3.42
2135,91,18.53,3.16
2136,97,26.8,3.9
2137,93,21.1,4.14
2138,112,52.22,3.88
2139,127,74.02,3.42
2140,127,74.02,2.72
2141,72,5.35,3.38
2142,128,75.17,4.02
2143,107,43.36,3.66
2144,122,67.7,2.69
2145,98,28.34,3.72
2146,105,39.84,3.3
2147,112,52.22,3.41
2148,107,43.36,4.59
2149,142,87.65,3.56
2150,77,7.39,3.99
2151,97,26.8,3.38
2152,147,90.78,3.26
2153,106,41.57,3.88
2154,125,71.57,3.92
2155,119,63.38,3.49
2156,107,43.36,3.82
2157,140,86.29,3.89
2158,96,25.28,3.48
2159,131,78.46,3.34
2160,132,79.43,3.68
2161,63,3.11,2.27
2162,117,60.41,3.66
2163,94,22.45,3.39
2164,102,34.73,3.82
2165,138,84.81,3.64
2166,168,97.9,3.08
2167,98,28.34,4.34
2168,140,86.29,3.16
2169,94,22.45,3.46
2170,33,0.55,3.88
2171,184,99.63,3.79
2172,124,70.35,4.52
2173,154,93.96,3.55
2174,105,39.84,3.87
2175,98,28.34,4.12
2176,125,71.57,4.17
2177,112,52.22,3.7
2178,116,58.85,3.51
2179,94,22.45,3.37
2180,113,53.95,3.53
2181,138,84.81,3.56
2182,149,91.83,3.48
2183,98,28.34,4.38
2184,138,84.81,3.31
2185,146,90.17,3.53
2186,93,21.1,4.16
2187,121,66.36,3.63
2188,125,71.57,4.26
2189,103,36.43,3.57
2190,106,41.57,3.7
2191,117,60.41,4.09
2192,125,71.57,4.39
2193,94,22.45,4.09
2194,109,46.94,3.8
2195,126,72.82,4.11
2196,91,18.53,3.35
2197,152,93.14,2.97
2198,122,67.7,4.07
2199,120,64.93,3.26
2200,136,83.15,3.44
2201,99,29.83,3.67
2202,107,43.36,3.6
2203,137,83.99,3.83
2204,97,26.8,3.52
2205,102,34.73,3.96
2206,130,77.42,3.02
2207,109,46.94,4.0
2208,115,57.27,3.23
2209,120,64.93,3.85
2210,99,29.83,4.59
2211,83,10.86,4.53
2212,134,81.37,3.3
2213,132,79.43,3.1
2214,134,81.37,4.08
2215,116,58.85,4.38
2216,97,26.8,3.59
2217,147,90.78,3.65
2218,166,97.51,3.49
2219,110,48.74,3.95
2220,147,90.78,3.84
2221,116,58.85,3.57
2222,146,90.17,3.31
2223,124,70.35,3.63
2224,114,55.65,3.84
2225,157,95.08,3.52
2226,129,76.32,3.97
